gfcat_objid,ra,dec,n_gfcat,simbad_id,simbad_otype,simbad_match_offset,simbad_n_match
GFCAT J0130245.5-235814.4,195.68960316538104,-23.970683022915324,1,V* V462 Hya,SXPheV*,1.260486051932549,1
GFCAT J0133818.6+412651.5,204.57780343391025,41.447644148315874,1,--,--,--,0
GFCAT J0123826.4+130057.2,189.610222473259,13.015902306817004,1,V* FU Vir,RRLyrae,2.4221030204769094,1
GFCAT J0190523.1+475215.3,286.3465052476729,47.87092789237004,1,--,--,--,0
GFCAT J0161725.3+545353.6,244.3555678922998,54.89822774899882,1,--,--,--,0
GFCAT J0135850.4-022423.9,209.7101832207584,-2.406659540103156,1,V* V517 Vir,RRLyrae,2.9477310211074768,1
GFCAT J0141915.3-024433.1,214.81378318426133,-2.7425437183322403,1,LINEAR 11494677,RRLyrae,2.10343026763335,1
GFCAT J0142555.9-013356.0,216.4831031004444,-1.5655577714510729,1,--,--,--,0
GFCAT J0143839.3-025725.4,219.6640018943617,-2.957059558220405,1,LP  620-47,HighPM*,1.5449775394950591,1
GFCAT J0144749.9-001800.0,221.9581853368176,-0.3000022824896831,1,TYC 4986-526-1,Star,33.67911003735579,0
GFCAT J0145908.4-024227.4,224.7853339048816,-2.7076194400998865,1,V* NN Lib,RRLyrae,2.5986410608678634,1
GFCAT J0145710.2+072207.6,224.2926610775424,7.368800449774807,1,--,--,--,0
GFCAT J0163527.6+350054.6,248.86531197854788,35.0151873554698,1,LP  275-68,BYDraV*,4.204411544719234,1
GFCAT J0162235.7+353611.0,245.6488107005576,35.603066683114804,1,--,--,--,0
GFCAT J0160950.5+421824.5,242.46069865074443,42.30681178511196,1,ATO J242.4598+42.3072,PulsV*,2.7797949893292917,1
GFCAT J0160544.6+421349.8,241.43608571029927,42.23052601607476,1,--,--,--,0
GFCAT J0155022.0+420154.8,237.59190930001705,42.031896496717714,1,--,--,--,0
GFCAT J0144520.5+085130.8,221.3355775521284,8.858559179235234,1,--,--,--,0
GFCAT J0140027.0+440733.2,210.1126142637797,44.12591119886569,1,G 200-13,RSCVnV*,4.657600551944336,1
GFCAT J0141809.0+092157.2,214.53774730840084,9.365914209557426,1,--,--,--,0
GFCAT J0135058.3+263318.9,207.74292491549727,26.555268698212565,1,ROTSE1 J135058.20+263320.8,"X, Cepheid",1.7755653097008075,1
GFCAT J0161811.2+554146.1,244.54670482547905,55.69614965118164,1,FIRST J161812.8+554123,AGN_Candidate,26.459406935438814,0
GFCAT J0141043.5+534110.2,212.6814918216475,53.68617574137279,1,SDSS J141043.37+534111.7,"Compact_Gr_G, QSO, Galaxy",2.3029976356904838,4
GFCAT J0161338.6+543951.7,243.411243739182,54.6643775718178,4,--,--,--,0
GFCAT J0161052.3+534514.6,242.71830393179033,53.754064223437354,2,--,--,--,0
GFCAT J0141754.4+541826.9,214.47667171983971,54.30749345005462,2,--,--,--,0
GFCAT J0160909.1+533151.6,242.2881945046747,53.531022029631934,1,[VV2006] J160908.9+533153,QSO,2.511828221829605,1
GFCAT J0170653.5+372430.7,256.723112866486,37.4085384066824,1,--,--,--,0
GFCAT J0221448.6+011832.7,333.7027492605009,1.3091019458222997,1,--,--,--,0
GFCAT J0221043.7+011617.6,332.682179261141,1.271561867168299,1,--,--,--,0
GFCAT J0003635.9+421817.2,9.149621773486512,42.30479832954273,1,1RXS J003636.5+421828,"Star, EclBin",2.404003281098116,2
GFCAT J0212605.1-072548.1,321.5212664768209,-7.430050033144103,1,ATO J321.5208-07.4296,"Galaxy, RRLyrae",1.9954788935862262,2
GFCAT J0004546.0+415028.5,11.442011375746777,41.84127638964159,4,Gaia DR2 375297888752001664,"ClassicalCep, Cluster*, Variable*, **, Star, Cepheid",1.3585744649358165,5
GFCAT J0004853.8+421102.8,12.224468527969789,42.18413280742031,1,--,--,--,0
GFCAT J0221410.6+013058.7,333.54438753492815,1.516306047954031,1,VIPERS 404150175,Galaxy,21.49120826722445,0
GFCAT J0220807.6+021618.2,332.0317323984797,2.271722392326639,1,PB  5079,"Galaxy, Star",8.172946290593083,1
GFCAT J0221117.4-001341.4,332.8227841701874,-0.2281769422332681,1,TVLM 889-25557,"HighPM*, Star",2.5034782223673866,1
GFCAT J0000403.0-044134.3,1.0126103913242064,-4.692878212254813,1,ATO J001.0125-04.6926,Variable*,1.0912917153506068,1
GFCAT J0221347.3-174341.3,333.4473902890875,-17.728159945539606,1,[BHR2005]  22-6,Low-Mass*,2.238249563870094,1
GFCAT J0000859.6+233834.9,2.248695274400397,23.643044584846947,1,ADS   106 AB,**,1.1062231150441744,1
GFCAT J0004420.6+395351.3,11.085862366032938,39.89759509077986,1,--,--,--,0
GFCAT J0004417.5+402645.6,11.073127079949543,40.44600076053887,1,GPM  11.072400+40.446432,"X, Star",1.9266314934324702,1
GFCAT J0202716.1+760047.6,306.81728851225785,76.0132306736509,1,1RXS J202715.7+760046,X,2.289817473508311,1
GFCAT J0003704.4+422436.8,9.268465275906298,42.41022371085546,2,PM J00370+4224,"HighPM*, Star",3.3473444251627926,1
GFCAT J0004705.1+410319.9,11.771654004996993,41.05553099974383,1,2MASS J00470509+4103209,"GlobCluster_Candidate, Star",1.6903255306753235,1
GFCAT J0004439.3+395432.6,11.16376477695922,39.90906209293255,1,--,--,--,0
GFCAT J0023437.4+253430.7,38.65599003879116,25.57519955994045,1,--,--,--,0
GFCAT J0060958.1+644545.2,92.49225437379684,64.76257705987484,1,--,--,--,0
GFCAT J0233215.8-011819.1,353.06583667492407,-1.3053323293846144,1,EUVE J2332-01.2,Star,1.9075507378603804,1
GFCAT J0012746.2-010025.3,21.942798846094657,-1.007050451030233,1,SDSS J012747.73-010052.5,Galaxy,34.87057737646622,0
GFCAT J0022534.0-050139.4,36.39166866797031,-5.027633881367176,1,XLSS J022533.8-050135,"Galaxy, Star",1.1867396176682083,3
GFCAT J0022913.6-100944.2,37.307062460354885,-10.162283482491295,1,Gaia DR3 5175480572873281152,"Low-Mass*, Star",1.7177887600535027,3
GFCAT J0033240.4-262124.4,53.1685545208896,-26.356797595235,1,--,--,--,0
GFCAT J0041645.2+262205.6,64.18864208907644,26.36824902098316,1,V* BO Tau,RRLyrae,2.4601230771309965,1
GFCAT J0022653.3-051746.5,36.7223921357488,-5.29626224841056,2,2MASS J02265329-0517449,"Galaxy, RotV*",1.7985432566014379,2
GFCAT J0004126.1+423256.8,10.359100801550785,42.54911842212532,1,--,--,--,0
GFCAT J0020700.9-051443.5,31.753778888959488,-5.245435708070312,2,SDSS J020700.83-051442.4,Star,1.631621469960488,1
GFCAT J0004734.3+404650.9,11.892994381251114,40.780813055518685,1,--,--,--,0
GFCAT J0033217.6-271907.4,53.07366536511783,-27.3187281742699,1,--,--,--,0
GFCAT J0022941.7-054716.1,37.42383347361635,-5.787810602162859,1,1SWASP J022941.61-054714.9,EclBin,1.992567164382188,1
GFCAT J0020520.1-054842.1,31.334109564602645,-5.811704999189704,1,--,--,--,0
GFCAT J0033336.1-284919.2,53.400734230912136,-28.82202233959383,1,TYC 6453-832-1,Star,24.540293303518524,0
GFCAT J0085202.2-054630.2,133.00935581471927,-5.775061613769047,1,--,--,--,0
GFCAT J0071001.5+383136.6,107.50644605051684,38.52684092923436,1,V* QY Aur,SB*,10.03816227866484,1
GFCAT J0072613.2+380307.9,111.5552754804779,38.05220319278201,1,ATO J111.5546+38.0525,Variable*,2.3364437959499407,1
GFCAT J0075603.5+312313.8,119.01475774725046,31.387181482381337,1,--,--,--,0
GFCAT J0080908.4+381404.6,122.28538313244206,38.23461930448455,1,HS 0805+3822,CataclyV*,1.9503132842158668,1
GFCAT J0081151.6-065255.8,122.96519442716352,-6.882183012367884,1,--,--,--,0
GFCAT J0074213.8+400148.6,115.55788821588155,40.03017465863193,2,2MASS J07421381+4001505,HighPM*,2.0078827324084014,1
GFCAT J0074546.6+465250.6,116.44441911269966,46.88073624661758,1,--,--,--,0
GFCAT J0074714.0+502037.6,116.80857726473194,50.34379859479463,1,PM J07472+5020,HighPM*,2.0011094394092988,1
GFCAT J0090228.1+584812.3,135.61740354077614,58.803430462866174,1,PM J09024+5848,HighPM*,2.776869979065317,1
GFCAT J0085234.4+432202.3,133.14345675099133,43.36731580392423,1,--,--,--,0
GFCAT J0084301.4+405950.8,130.75610768024072,40.9974651804142,1,V* BO Lyn,delSctV*,3.007562518801904,1
GFCAT J0090801.2+645659.9,137.00520591067396,64.94998474434034,1,1RXS J090801.7+645658,"X, Low-Mass*",3.4601815867999495,1
GFCAT J0094353.6+563920.5,145.9734800788214,56.65570621904198,1,--,--,--,0
GFCAT J0102127.1+505504.2,155.36319406533767,50.917858730532,1,TVLM 213-2005,Low-Mass*,2.009167104012443,1
GFCAT J0104303.4+574433.4,160.76433945848433,57.74261583716259,1,--,--,--,0
GFCAT J0114728.5+664401.4,176.86913861660292,66.7337470694113,1,PM J11474+6644,HighPM*,1.1731278410289343,1
GFCAT J0104449.6+521027.0,161.20694652450462,52.17418244563899,1,LP  128-21,HighPM*,1.9907806886289061,1
GFCAT J0111420.5+585352.6,168.58575091270586,58.89796710333685,1,--,--,--,0
GFCAT J0113927.8+615529.6,174.86598722095067,61.92491314005194,1,--,--,--,0
GFCAT J0123405.4+674658.4,188.52273354771137,67.78290334184697,1,--,--,--,0
GFCAT J0114253.5+571556.5,175.72315918030793,57.26570196399276,1,--,--,--,0
GFCAT J0095918.8+435022.3,149.82873361220396,43.839545710661,1,G 116-72,Eruptive*,3.2382991380362682,1
GFCAT J0091003.0+203537.0,137.51290694628318,20.593612488377136,1,UCAC4 553-045729,EclBin,1.6872436527716426,1
GFCAT J0091255.2+200027.8,138.23002654893278,20.007730799052663,1,--,--,--,0
GFCAT J0091125.6+230712.7,137.85679253999805,23.12020753031448,1,ATO J137.8565+23.1204,PulsV*,0.9619263751097067,1
GFCAT J0103533.1+055157.1,158.88793982682606,5.865888028018573,2,SDSS J103533.02+055158.4,CataclyV*,1.4526606107400066,1
GFCAT J0095633.1+010308.5,149.13796641356336,1.052369304686707,1,--,--,--,0
GFCAT J0105901.3+061428.6,164.7554417304187,6.241282681820817,1,--,--,--,0
GFCAT J0100413.5+015339.6,151.0566088467868,1.894337369542336,1,SDSS J100413.43+015340.6,"Galaxy, QSO",2.402127279467302,2
GFCAT J0082526.1+103512.7,126.35885955225756,10.5868706932829,1,--,--,--,0
GFCAT J0092833.8+360937.5,142.14124598165353,36.1604211610527,1,V* RS LMi,LongPeriodV*,1.7465125801621508,1
GFCAT J0110743.4+075623.1,166.93104644185706,7.939772251965111,1,2MASS J11074330+0756251,"X, Low-Mass*, GtowardsCl",2.622659612797091,1
GFCAT J0081549.0+460117.5,123.95453804727444,46.02152826210489,1,PM J08158+4601,HighPM*,2.282987046838159,1
GFCAT J0100304.7-005643.3,150.7699541456704,0.9453628020185868,1,--,--,--,0
GFCAT J0102416.1+134147.3,156.067355558281,13.696491620030214,1,--,--,--,0
GFCAT J0094610.3+153234.7,146.54298,15.543,1,--,--,--,0
GFCAT J0133509.5+503915.9,203.78982924670493,50.65443901744856,1,UCAC4 704-051295,"HighPM*, **",1.4093095993031093,3
GFCAT J0140751.9+535127.8,211.96666577462847,53.857725203172784,1,--,--,--,0
GFCAT J0121522.1+363446.4,183.8422608259315,36.57956647197988,1,SDSS J121522.03+363447.3,X,1.4024735998990365,1
GFCAT J0123223.4+094139.8,188.09765691571863,9.694408633468916,1,LINEAR 4292213,RRLyrae,1.5958544298263766,1
GFCAT J0123138.9+081357.8,187.9121814565819,8.232733914302672,1,--,--,--,0
GFCAT J0124203.8+154028.9,190.51587942936817,15.67471189599817,1,--,--,--,0
GFCAT J0112046.2+265053.9,170.1927691624218,26.848333037086224,1,--,--,--,0
GFCAT J0103228.0+320507.7,158.11678990493033,32.08548621883248,1,--,--,--,0
GFCAT J0125353.2-042533.2,193.47192280276488,-4.425897444824881,1,--,--,--,0
GFCAT J0100003.7+331302.6,150.01547558768712,33.21740557910228,1,2MASS J10000364+3313057,HighPM*,3.1718507338642024,1
GFCAT J0101637.2+224123.0,154.15536404879774,22.68973491131954,1,--,--,--,0
GFCAT J0120217.6+283512.6,180.5734374046099,28.58685309535768,1,G 121-45,HighPM*,6.106106687301589,1
GFCAT J0152150.8-251413.3,230.4620678239896,-25.237044408278184,1,UCAC4 324-076527,"X, HighPM*",2.2523104583197204,1
GFCAT J0160837.7+550602.8,242.15717425075127,55.1007972427098,1,--,--,--,0
GFCAT J0161623.7+550551.2,244.0990110361113,55.09756818332045,1,--,--,--,0
GFCAT J0155309.9+060525.9,238.29138268515487,6.090539225734847,1,V* CW Ser,"Galaxy, delSctV*",2.1818963620774405,1
GFCAT J0191236.1+630902.9,288.15052353209813,63.150828160053706,2,UCAC4 766-052610,"X, HighPM*",2.2337915433996405,2
GFCAT J0153047.7+370743.3,232.6991118172733,37.12870893163443,1,2MASS J15304782+3707457,RotV*,2.4780291514664787,1
GFCAT J0192517.4+380642.3,291.32260773521733,38.11177057352886,1,--,--,--,0
GFCAT J0193041.3+405223.5,292.6722487666108,40.8732053738341,1,UCAC4 655-074104,Star,2.1992058469022004,2
GFCAT J0193639.4-524601.0,294.16442076477955,-52.76697192001097,1,Gaia DR3 6645284902019884928,WhiteDwarf_Candidate,1.6374102727980269,1
GFCAT J0183306.3-791113.2,278.2766183753512,-79.18701775922709,1,--,--,--,0
GFCAT J0210509.0-781035.4,316.2877045300536,-78.17652100632051,1,--,--,--,0
GFCAT J0194147.0-750423.3,295.4459728833423,-75.07316164659444,1,V* ZZ Oct,RRLyrae,1.632745431236694,1
GFCAT J0204042.8-781657.7,310.1787365023823,-78.28271515315498,1,--,--,--,0
GFCAT J0203437.5-742839.2,308.6564877556577,-74.47756826870173,1,--,--,--,0
GFCAT J0202856.7-732618.8,307.2365092787221,-73.43858281384023,1,--,--,--,0
GFCAT J0211605.7-722719.3,319.02382313841593,-72.45536154356138,1,--,--,--,0
GFCAT J0213953.8-682528.4,324.9743036963721,-68.42456482715762,1,Gaia DR3 6396728199636391680,WhiteDwarf_Candidate,1.5116513098449726,1
GFCAT J0221350.8-634210.0,333.4620784547472,-63.70278634119087,1,WT 887,Eruptive*,2.888365917927186,1
GFCAT J0225555.9-560703.0,343.9831353662063,-56.11752136381969,1,--,--,--,0
GFCAT J0213155.1-000730.2,322.9799295062524,0.1250757497926779,1,[RGD2013] J213156.105+000740.414,Galaxy,17.14407512715342,1
GFCAT J0154727.3+450752.3,236.86387985090747,45.13120513183738,1,G 179-55,HighPM*,1.3103212802897544,1
GFCAT J0212944.9-003624.8,322.4371971549707,0.6068900163588036,1,SDSS J212946.51+003628.3,Low-Mass*,24.08794024702342,0
GFCAT J0221051.0-001746.5,332.7125683013757,-0.2962716153723351,1,GALEX 2690806262361229482,QSO,1.6280790002712857,1
GFCAT J0193220.9-235114.0,293.0872629957451,-23.853904365151813,1,V* V440 Sgr,RRLyrae,2.5592596613357803,1
GFCAT J0221059.1-003734.5,332.7462864125435,0.6262674459124175,1,2MASS J22105901+0037354,Low-Mass*,1.7213979453296466,1
GFCAT J0201108.6-051807.5,302.7862261936736,-5.302087971647801,1,--,--,--,0
GFCAT J0190649.6-425725.9,286.70696029909345,-42.95721533226781,1,--,--,--,0
GFCAT J0194937.7-244445.4,297.4072969015865,-24.74596290683202,1,--,--,--,0
GFCAT J0201516.9-134226.3,303.8204400328468,-13.70731772631296,1,ATO J303.8199-13.7069,RRLyrae,2.2502879357234185,1
GFCAT J0215353.8-182749.7,328.4745447184803,-18.46382198032636,1,ATO J328.4741-18.4634,Variable*,2.63995985094074,1
GFCAT J0213726.1-061000.6,324.3587761007465,-6.166838682231221,1,TYC 5220-675-1,HighPM*,2.7043333484009584,1
GFCAT J0011124.0-000934.9,17.850043361975985,0.1597200119324494,1,SDSS J011123.90+000935.2,**,1.5241144144366896,1
GFCAT J0011411.1+013005.0,18.546281323673792,1.5014047509134627,1,HD   7395,**,15.55522937265183,1
GFCAT J0021039.1-055036.1,32.66311109818988,-5.843361393373263,1,GAMA 8001311,"Galaxy, AGN",2.4035347761507952,1
GFCAT J0022411.7-052503.4,36.04892133818824,-5.417619168132821,1,SDSS J022411.67-052502.5,EclBin,1.4349248164097121,1
GFCAT J0022119.3-025811.5,35.33072089914036,-2.969874821015828,1,SDSS J022119.29-025810.4,"Galaxy, Star",1.680788506493896,2
GFCAT J0022909.9-044603.8,37.2916463898819,-4.7677338219630885,1,SDSS J022909.91-044602.7,"Galaxy, Star",1.7684700196413679,1
GFCAT J0022126.2-031359.8,35.35919635490366,-3.233293336691885,1,SDSS J022126.11-031358.7,Star,1.8805999969698624,1
GFCAT J0020350.4-055346.4,30.96023729451945,-5.896229032461604,1,LP  649-32,HighPM*,3.60726031913322,1
GFCAT J0021920.2-050855.7,34.83442079155232,-5.148819077738193,1,2XLSSd J021920.2-050853,"Galaxy, QSO, AGN",2.0577175669079977,2
GFCAT J0020317.4-052205.8,30.82280882304962,-5.368287710925703,1,--,--,--,0
GFCAT J0021922.7-044058.1,34.84460730367122,-4.682831419571321,1,SDSS J021922.65-044057.7,"Galaxy, QSO, EmissionG",0.8095948932331107,2
GFCAT J0021910.7-051828.3,34.79471831652825,-5.307872364385009,1,--,--,--,0
GFCAT J0031921.2+413117.7,49.83851377243999,41.52158876497544,1,[SSF2007] J031921.12+413119.4,Star,2.1826930378063825,1
GFCAT J0033153.1-272549.2,52.9713040568542,-27.43034978121681,1,--,--,--,0
GFCAT J0033427.8-271223.3,53.61611085312483,-27.20649236661851,1,CRTS J033427.7-271223,"Galaxy, RRLyrae",1.1336791292018529,1
GFCAT J0033437.7-273113.9,53.657316971509744,-27.520547954808862,2,--,--,--,0
GFCAT J0033249.7-272642.1,53.20722966934638,-27.445050544627783,1,--,--,--,0
GFCAT J0033403.2-275806.5,53.513446348247534,-27.968493065430533,1,--,--,--,0
GFCAT J0033242.1-275703.4,53.17573871420224,-27.95095785055357,1,ZFOURGE CDFS   641,"Galaxy, Radio, HighPM*, Unknown, Star",0.5625044716448533,31
GFCAT J0072803.9+690056.5,112.01658454920228,69.01570902288523,1,--,--,--,0
GFCAT J0015908.9+275425.3,29.787408546809864,27.90704332497761,1,--,--,--,0
GFCAT J0033447.0-273650.6,53.69591117064451,-27.614067516068445,1,--,--,--,0
GFCAT J0015615.0-000607.4,29.062846383359375,0.1020586887655909,2,PM J01562+0006,"Galaxy, HighPM*",2.932083895511744,1
GFCAT J0013408.0-134957.8,23.53345330085924,-13.832740994277453,1,SB 649,PulsV*,2.0135657713519297,1
GFCAT J0021100.5-034008.5,32.75219833035098,-3.669034049072136,1,1RXS J021100.9-034017,X,10.57588889332862,1
GFCAT J0040427.1+202429.4,61.113254762834586,20.40817909874462,1,LP  414-50,HighPM*,2.5076296183348865,1
GFCAT J0041715.3+180801.0,64.31394052056564,18.13363164664059,1,UCAC4 541-008746,Star,1.9362485660083286,1
GFCAT J0051059.6+055832.5,77.74862439936436,5.975707333149542,1,ATO J077.7483+05.9760,Variable*,1.9723247539207591,1
GFCAT J0015511.1+700826.8,28.79662707934593,70.14079732223912,1,TYC 4314-551-1,HighPM*,12.220962084151786,1
GFCAT J0094213.3+573341.7,145.55573384977754,57.561605909387126,1,SBSS 0938+577,WhiteDwarf,2.0399601833279024,1
GFCAT J0093301.1+455744.9,143.25496288642387,45.96248018662011,1,--,--,--,0
GFCAT J0100744.5+570026.9,151.9356696984525,57.00748754308471,1,NSVS   2532538,RRLyrae,2.6199523255716843,1
GFCAT J0093604.9+444039.7,144.02057894550782,44.67769765720286,1,ATO J144.0199+44.6780,PulsV*,2.2689401227183303,1
GFCAT J0094242.5+462433.5,145.67742246274395,46.40931230196149,1,BPS BS 16935-0017,PulsV*,1.679682649493118,1
GFCAT J0055259.7+601549.5,88.248753754923,60.26375422126841,1,--,--,--,0
GFCAT J0101018.8+461624.5,152.57863271106345,46.27348881656568,1,2MASS J10101694+4616052,RGB*,27.779412495949398,0
GFCAT J0074412.5+724003.1,116.05216891083676,72.66754335009772,1,ATO J116.0510+72.6678,RRLyrae,1.6650744064932625,1
GFCAT J0105040.2+514756.9,162.6678446277078,51.799156313542255,1,V* LZ UMa,BYDraV*,1.1786134241284463,1
GFCAT J0040436.5-341510.6,61.152179203913946,-34.252947352567254,1,--,--,--,0
GFCAT J0091641.1+132635.0,139.17147032851236,13.443075452676124,1,--,--,--,0
GFCAT J0092851.1+155127.1,142.21316996578443,15.857530208718543,1,TYC 1403-1497-1,"X, Star",2.159514874316178,1
GFCAT J0100206.8+015912.5,150.52852966241733,1.986828548462686,1,ATO J150.5279+01.9869,"Galaxy, ClG, Star, AGN",1.7090786924931152,4
GFCAT J0094401.9+194048.3,146.00817997991476,19.68008349463306,1,--,--,--,0
GFCAT J0100143.3+023250.8,150.43051616170013,2.547455780629957,1,2MASS J10014321+0232521,"Galaxy, Star, EmissionG, AGN",2.0351921197191043,11
GFCAT J0091914.3+301049.4,139.80985648956585,30.18039650941272,1,SDSS J091914.74+301037.3,Galaxy,13.016873718064621,1
GFCAT J0104239.4+332109.2,160.66455725413917,33.35255581868849,1,--,--,--,0
GFCAT J0102525.8+284706.5,156.35762314338865,28.78514782028077,1,V* V LMi,"Galaxy, RRLyrae",3.3871740235318546,1
GFCAT J0091511.4+293347.0,138.79788106167507,29.56305886071648,1,2XMMi J091511.3+293347,X,2.447233563822291,1
GFCAT J0112751.4-090232.8,171.9645529205256,-9.042470572137562,1,BD-08  3178,HighPM*,2.4541761298841847,1
GFCAT J0112413.3-085455.4,171.05582109327918,-8.915405516579078,2,LINEAR 1426326,delSctV*,2.2732512404209975,1
GFCAT J0143758.2+520040.9,219.49252763633,52.01137491728026,1,--,--,--,0
GFCAT J0093014.4+263021.9,142.5602139327436,26.50609081305868,1,LSPM J0930+2630,"X, HighPM*, Low-Mass*",2.955881461807659,2
GFCAT J0132329.5+610914.7,200.87304900839567,61.15410371043862,1,--,--,--,0
GFCAT J0142439.1+540526.1,216.1630739896084,54.09060913762566,1,--,--,--,0
GFCAT J0141000.8+522452.6,212.5034476217513,52.41462272584023,1,--,--,--,0
GFCAT J0132345.0+382109.7,200.9378820511339,38.3527027004165,1,--,--,--,0
GFCAT J0130110.6+010738.7,195.29442836093483,1.1274424651411898,1,HE 1258+0123,WhiteDwarf,2.4828233884991353,1
GFCAT J0132850.8+052848.9,202.21195789242068,5.48025718574479,1,--,--,--,0
GFCAT J0111605.6-370141.5,169.0236212952787,-37.02821547746674,1,TYC 7214-1141-1,Star,26.69329221334542,0
GFCAT J0113155.2-343628.7,172.9803216379372,-34.60798903369256,1,CD-33  7795,"TTauri*, Low-Mass*",1.5706155692375785,2
GFCAT J0132612.2-001119.4,201.5510161501481,0.1887424440933235,1,V* VZ Vir,RRLyrae,3.0903957015591748,1
GFCAT J0104641.9-082234.2,161.67490617707656,-8.376171537866176,1,V* RV Sex,RRLyrae,3.009313575964391,1
GFCAT J0132229.1+010051.4,200.6212805754136,1.0142991954997982,2,2QZ J132228.9+010053,WhiteDwarf,2.832923879198341,1
GFCAT J0140017.0-103606.2,210.0708552824139,-10.60173302724082,1,--,--,--,0
GFCAT J0133803.4-004246.6,204.51425247475973,0.712957292398706,1,NSVS  13292975,RRLyrae,1.915134933425439,1
GFCAT J0135743.8-104148.2,209.43265934196563,-10.696737296533746,1,--,--,--,0
GFCAT J0110024.3+124355.4,165.10157,12.73207,1,--,--,--,0
GFCAT J0110308.2+151749.6,165.78453088442066,15.297120054689042,1,G  56-11,"HighPM*, Star",3.0942854914879088,2
GFCAT J0130247.0+413107.1,195.69595090807096,41.518643995208095,1,G 123-84,HighPM*,5.11144339230414,1
GFCAT J0091532.3+702710.4,138.88470877400007,70.45290100349642,1,--,--,--,0
GFCAT J0160845.9+555239.1,242.19146024760505,55.877536607669136,1,2MASS J16084574+5552406,Star,2.166287017594884,1
GFCAT J0132810.7+102829.1,202.04475108562,10.47477506974137,1,1RXS J132809.2+102850,X,31.145811875226368,0
GFCAT J0133118.9+093305.9,202.82905720428712,9.5516531694326,1,LINEAR 9517563,RRLyrae,2.288744112170035,1
GFCAT J0133211.4+155557.3,203.04785916566496,15.932602181291283,1,LINEAR 9272851,delSctV*,2.5085900794940508,1
GFCAT J0143623.0+345138.0,219.0958460513777,34.86055746994361,1,[KEC2012] 219.091955+34.857661,AGN,15.520758516708,1
GFCAT J0164048.9+230604.2,250.20403556963987,23.101188978701284,1,--,--,--,0
GFCAT J0160809.7+542129.3,242.04049855643063,54.35815621644172,1,--,--,--,0
GFCAT J0143854.6+330019.0,219.7278393560307,33.00529371661522,1,V* LU Boo,BYDraV*,1.617211744345546,1
GFCAT J0134602.7+234854.2,206.5116235968577,23.81506111493716,1,2MASS J13460265+2348554,RGB*,1.889323483340967,1
GFCAT J0125038.0+540206.2,192.65867792567803,54.03508080703223,1,LINEAR 7953994,delSctV*,2.6121371164596328,1
GFCAT J0140641.6+174935.5,211.67334604733384,17.826545631633778,1,--,--,--,0
GFCAT J0135246.3+313258.7,208.19308103244413,31.54966187513861,1,--,--,--,0
GFCAT J0121944.5+311653.0,184.93560899870857,31.281406489855776,1,FIRST J121944.4+311727,RadioG,34.45711774407195,0
GFCAT J0161516.8+552228.0,243.82015393450632,55.37447006776144,1,--,--,--,0
GFCAT J0155707.6+053409.3,239.28179780283887,5.569259442173538,1,LINEAR 15920952,delSctV*,1.9891028896625211,1
GFCAT J0184106.0+444713.3,280.27511531165777,44.787038745176936,1,--,--,--,0
GFCAT J0235924.9-745444.0,359.85407751249875,-74.91224840928855,1,--,--,--,0
GFCAT J0223321.8-605549.7,338.34123732273315,-60.93049241541774,2,--,--,--,0
GFCAT J0162422.8+195920.6,246.0951304231078,19.989080950217907,1,RX J1624.3+1959,"HighPM*, Low-Mass*",2.494993098011607,2
GFCAT J0162539.6+191219.1,246.4151045396739,19.20532721941301,1,ATO J246.4145+19.2055,PulsV*,1.8415463312361302,1
GFCAT J0163714.9+015612.2,249.3120923722523,1.936726691849538,1,Gaia DR3 4432170060630794880,PulsV*,2.500579729648217,1
GFCAT J0004403.8+424037.4,11.016177214937644,42.67707703333515,1,--,--,--,0
GFCAT J0004533.4+402720.9,11.38932616698084,40.4558153311846,1,2MASS J00453336+4027223,Star,1.7031958510253586,1
GFCAT J0195153.4+025324.3,297.972815435612,2.890110552425381,1,--,--,--,0
GFCAT J0201034.5+063210.9,302.64406130295714,6.536384323088601,1,LP  574-21,"SB*, Radio",3.516280477080732,2
GFCAT J0201243.1+014703.4,303.1799812781074,1.7842827037109903,1,ATO J303.1793+01.7846,PulsV*,2.5513002850733586,1
GFCAT J0223237.6-603258.0,338.1567802499519,-60.54944445959402,1,[OMC2002] ISOHDFSC7 J223237-603256,"Galaxy, Infrared, Star",1.60344430524225,3
GFCAT J0235701.5-555352.6,359.25652577245864,-55.89795171429117,1,--,--,--,0
GFCAT J0202922.0+180924.6,307.34181650504013,18.156857248470462,1,V* HL Del,EclBin,2.1375223342955856,1
GFCAT J0004907.9-402315.4,12.28315671742524,-40.387622972427394,1,--,--,--,0
GFCAT J0205314.9-022122.9,313.3121273689532,-2.3563716380903323,1,LP  636-19,**,3.837947270950765,1
GFCAT J0203231.6+075816.7,308.13204,7.97132,1,FIRST J203232.8+075805,AGN_Candidate,21.377871377979307,0
GFCAT J0003039.8-380959.0,7.666081791404868,-38.16640606332037,1,UCAC4 260-000506,Eruptive*,3.838867624270047,1
GFCAT J0204714.6+110440.9,311.811208113834,11.078036237932194,1,--,--,--,0
GFCAT J0212125.9-053248.4,320.358128487997,-5.546790263196648,1,1RXS J212124.2-053305,X,30.953563033184963,0
GFCAT J0190621.0+652937.7,286.58786275899826,65.49380604060659,1,--,--,--,0
