eclipse,obj_id,ra,dec,simbad_n_match,simbad_otype,simbad_main_id,simbad_distance,simbad_distance_err_2,simbad_distance_err_1,simbad_parallax,simbad_parallax_err,simbad_match_offset,obstart,datetime_iso,datetime_decimal,gaia_match_offset,gaia_n_match,gaia_dr3_source_id,gaia_distance,gaia_distance_err_2,gaia_distance_err_1,gaia_parallax,gaia_parallax_err,gaia_parallax_over_err,pmra,pmdec,gaia_ra,gaia_dec,distance,distance_err_1,distance_err_2,cps_min_NUV,cps_min_err_NUV,mag_min_NUV,mag_min_err_NUV,cps_max_NUV,cps_max_err_NUV,mag_max_NUV,mag_max_err_NUV,cps_mean_NUV,cps_mean_err_NUV,mag_mean_NUV,mag_mean_err_NUV,tstart_NUV,tstop_NUV,expt_raw_NUV,cps_min_FUV,cps_min_err_FUV,mag_min_FUV,mag_min_err_FUV,cps_max_FUV,cps_max_err_FUV,mag_max_FUV,mag_max_err_FUV,cps_mean_FUV,cps_mean_err_FUV,mag_mean_FUV,mag_mean_err_FUV,tstart_FUV,tstop_FUV,expt_raw_FUV,ratio_min,ratio_min_err,ratio_max,ratio_max_err,ratio_at_nuv_max,ratio_at_nuv_max_err,expt_eff_NUV,counts_9,counts_12_5,counts_17_5,counts_25,counts_35,skybg_counts_NUV,skybg_counts_err_NUV,skybg_flux_NUV,skybg_flux_err_NUV,expt_eff_FUV,skybg_counts_FUV,skybg_counts_err_FUV,skybg_flux_FUV,skybg_flux_err_FUV,morphology,qa_flag_nuv,qa_flag_fuv
38395,674338395.0,294.16442076477955,-52.76697192001097,1,WhiteDwarf_Candidate,Gaia DR3 6645284902019884928,645.4111268878275,55.12720228798776,-66.48465443386499,1.5494,0.14470000565052032,1.6374102727980269,962737618,2010-07-09T15:06:58,2010.5195338341896,1.5372489927615214,2,6.645284902019885e+18,645.4051760283562,55.131841631186035,-66.49152875219693,1.5494142860051443,0.14471611380577087,10.70657730102539,-2.637003772390747,-11.764797764353045,294.1638839184402,-52.76669473812659,645.4051760283562,-66.49152875219693,55.131841631186035,5.851730317555242,0.4760704589143834,18.16178924237861,0.08492123598496804,15.53122881136105,0.7740075492608001,17.101985455192228,0.052803201987646986,12.894277413158333,0.09408428677565642,17.304007476054515,0.007893411945389062,962737610.0,962739320.0,1710.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1456.6754991091561,16407.565978363866,17408.961800027773,18782.777986464327,21363.19435614401,26106.604996037346,2421.115847445557,35.15363253587036,4.987498645737848e-13,2.539945294144469e-14,--,--,--,--,--,E,0,0
16326,823616326.0,201.5116813489751,27.583542076602622,3,"**, HighPM*",PM J13260+2735,--,--,--,--,--,2.1276415162178495,832177016,2006-05-20T12:16:56,2006.382224029522,3.222772809919477,2,1.449301838900763e+18,45.72962441032494,0.1460268653697483,-0.1469654650831842,21.867662656206242,0.07005296647548676,312.1589660644531,-2.473842486020242,72.84885101592386,201.51125246575316,27.584352575106845,45.72962441032494,-0.1469654650831842,0.1460268653697483,1.2257877332324894,0.21030759991369175,19.85896182264189,0.17191999985374906,5.633478692366421,0.540213800718542,18.203058359964004,0.09942084448360688,1.8549542893926068,0.03487011813646915,19.409166969986423,0.02022060425040806,832177009.0,832178659.0,1650.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1525.549748190077,1910.2394969763302,2231.7099765666344,2829.8250490869937,4245.542192654952,6669.027759408606,1236.9874246971774,25.127256078261265,2.548194094876186e-13,1.382202015653884e-14,--,--,--,--,--,E,0,0
11753,1331011753.0,324.4823094388048,-63.71247567171528,3,"**, HighPM*",NAME BPM 14175B,22.76727068235787,0.03338445915572308,-0.03348265276612494,43.9227,0.06449999660253525,1.0956530254741565,805119430,2005-07-11T08:17:10,2005.524233605879,3.385407655866147,4,6.403170375701632e+18,22.690349475867375,0.00847857722308376,-0.008484918247905426,44.071599737305206,0.016474146395921707,2675.19775390625,-173.48002337995283,-100.81936047597313,324.4801999517142,-63.71236831525508,22.690349475867375,-0.008484918247905426,0.00847857722308376,2.124173254819938,0.2921322958659538,19.262025159014538,0.1399047878880353,4.122478990875855,0.39363612984300805,18.542103872361995,0.09901638245165145,3.3313167877344707,0.04987231490785902,18.77346016652833,0.016133818034195002,805119430.0,805120930.0,1500.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1339.3586257914449,2919.4059621170745,3447.7312994600074,4461.82787489601,6168.2815203919145,9565.802207639796,1734.1511841161062,29.751296894296825,3.5723514392791787e-13,1.6502398242073287e-14,--,--,--,--,--,E,0,0
9903,786209903.0,160.98721143266778,58.12508835444294,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.1553210676967307,794172554,2005-03-06T14:29:14,2005.176996289796,2.7379345867898195,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.0469776058442928,0.1965077426863788,20.03015651873093,0.1867582000442347,9.300803962544302,0.6271867599024177,17.658698773398587,0.07085218002211136,6.65921205562366,0.0670129718312477,18.021442888087428,0.010871369704045009,794172547.0,794174197.0,1650.0,0.06777948441444143,0.047735227176247515,21.742254347702588,0.578847593030293,3.380637376366093,0.33690393291692744,17.49750352819445,0.1031430359366503,2.0566037420535603,0.035853416860340895,18.037123445796656,0.018764883263056475,794172547.0,794174197.0,1650.0,0.430475150906357,0.3135314552051656,2.9822873549460036,0.3640968659674018,2.6156957711943405,0.3106043958385473,1482.876861638529,3087.770481419264,3173.784062679837,3290.3351893234103,3485.0499350296127,3795.82484140185,1464.554890880674,27.341053848629855,3.0169830752141886e-13,1.8989251412481183e-14,1620.7012497419187,158.62469179416271,8.998037921491768,2.2207456851182782e-13,6.287538985945469e-14,E,0,0
25304,107225304.0,121.89665927343415,26.26942129983201,0,--,--,--,--,--,--,--,--,885294533,2008-01-25T06:08:53,2008.0662737172067,2.0668658023848083,1,6.819909549207412e+17,505.3221260018003,6.221679983581396,-6.3787543170104755,1.978935709608008,0.024668991565704346,80.21956634521484,7.071904619197927,-4.710389694029417,121.89621549942827,26.269835144104366,505.3221260018003,-6.3787543170104755,6.221679983581396,1.0637595795678925,0.20256891454471798,20.01289128974843,0.18925723774907155,4.784017996413353,0.4304356189908877,18.38051798824293,0.09354000972430754,2.2850322659994036,0.039669015377796595,19.18276915764336,0.018687045133795266,885294525.0,885296205.0,1680.0,0.0034247298002171166,0.010735403535638672,24.98343421802284,1.541102575057245,0.8674011973651258,0.17086538027500586,18.9744499567112,0.19522214187549025,0.21187605642909016,0.011271876841615803,20.504795297560655,0.056277469785193546,885294525.0,885296205.0,1680.0,0.014793704504203815,0.0464312324513342,1.341214009576138,0.5402892510799022,1.2722262016101438,0.27620530308503255,1452.0764931171689,178.9835785727248,230.65674739306414,353.32249783182397,602.2733285513499,1081.7806579286973,2914.965502005284,38.5726194985752,6.004828934130886e-13,1.9160137325737352e-14,1667.5904950594193,244.74853270302108,11.176928479409435,3.4264794578422957e-13,3.8958514008733285e-14,E,0,0
1929,443101929.0,338.8780749019883,14.481721895251148,1,**,SDSS J223530.61+142855.0,525.0721974271462,66.41971624383427,-88.91441378187494,1.9045,0.2757999897003174,1.9707308217225266,746982259,2003-09-07T11:04:19,2003.683455732972,2.019495682663545,1,2.7328874842874076e+18,525.0672367015173,66.4215435146337,-88.91797289845897,1.904517993318379,0.2758142650127411,6.905074596405029,-4.449991656409621,-2.1265207051077444,338.8775486188178,14.481956491743846,525.0672367015173,-88.91797289845897,66.4215435146337,0.8476182831730877,0.17821829127634747,20.259499210260742,0.20719465784352664,6.73437484376665,0.5025324781147471,18.0092567847463,0.07813931212004732,3.693710882398211,0.049617980654565685,18.661342752675967,0.014487709945861127,746982253.0,746983933.0,1680.0,0.12071037491301892,0.07942927046896492,21.115638503011887,0.5489713178707056,2.2500267197100845,0.27586160399393916,17.93953081121743,0.1255661745178358,1.7187116770602373,0.05341066486701781,18.231992430975897,0.033226683360556564,746982253.0,746982853.0,600.0,0.7902587382578584,0.5412336740985034,2.8412190752900615,0.4370977103652993,2.6279885487876435,0.3851829905758078,1500.3228651998422,922.59377557195,963.6634401510387,1035.4999609183328,1181.276322137044,1451.5431349740338,1979.3289913922486,31.78494149787171,4.077417722268032e-13,1.8020381377530675e-14,602.4861381575643,137.94868571888023,8.391144637990605,1.9312816000643234e-13,4.0783035982433986e-14,E,0,0
44383,--,337.7061588858788,-33.327991832721295,0,--,--,--,--,--,--,--,--,998157027,2011-08-23T13:50:27,2011.642675925768,1.1367081601071263,1,6.600514845823716e+18,266.38716810255954,10.35594230999476,-11.229009715129507,3.7539345724603304,0.151839017868042,24.72312355041504,15.190265516606889,6.521041747415249,337.7059080646548,-33.32775565608663,266.38716810255954,-11.229009715129507,10.35594230999476,0.7262947141654249,0.1639951217679935,20.42721779134903,0.2210463294641407,4.702383272649718,0.4175658802867214,18.399204940360118,0.09236906022704972,2.765847372110127,0.04289939012071925,18.975429473147425,0.016710935138988248,998157019.0,998158699.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1502.885777636775,2720.406526629225,3250.8561807128967,4156.752678658359,6364.849083239702,10710.267071849574,2217.973765019622,33.64655667219801,4.569025955940421e-13,1.779432485698717e-14,--,--,--,--,--,E,0,0
9904,805909904.0,160.9871827937989,58.12509764041703,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.0941291474261954,794178471,2005-03-06T16:07:51,2005.177183916635,2.674173847709339,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.8678011174512402,0.17829623321969962,20.233949487433947,0.20287974295875344,13.555337843210937,0.8071636165487592,17.249724134785676,0.06279934937736797,6.927899233689499,0.06849226535143993,17.978496094397556,0.010681352959313273,794178464.0,794180114.0,1650.0,0.07782123931449449,0.051116914519081104,21.592254643186877,0.548208262162813,5.454920717866501,1.3553999653186244,16.978028892727277,0.24094779866882376,1.9510264894946974,0.03478032544067695,18.094342085146103,0.019184577104930156,794178464.0,794180114.0,1650.0,0.3577823064918874,0.2374977551772932,2.6081918661459307,0.3673986788836174,2.0318633480301473,0.21463938467449153,1476.7891779733573,2977.3044648722116,3045.8255490416077,3146.7268735809016,3327.6124619941925,3669.670093802606,1464.6417533086658,27.341864632548955,3.0171620118158507e-13,1.9190206863764992e-14,1612.8570731993918,174.59191623554443,9.440054232465641,2.4442868272976225e-13,6.215749686615781e-14,E,0,0
16207,--,218.60224527818656,34.30503522695452,1,Star,BD+34  2539,191.90174630589138,0.5178493565875328,-0.5206593687347834,5.211,0.014100000262260437,1.8695028881524263,831473021,2006-05-12T08:43:41,2006.3599004945145,2.003047732829472,1,1.2878549502542659e+18,191.90050796849658,0.5185254968372135,-0.5213428899110966,5.211033626675785,0.014118642546236515,369.0888671875,-10.65186333560101,-4.732727767126703,218.6016058125858,34.30521003324586,191.90050796849658,-0.5213428899110966,0.5185254968372135,134.74017989909,2.206490521059822,14.756257192830734,0.01763588715829023,153.28107854485037,2.354794602467668,14.616278630977808,0.01655289722474862,144.7533075867681,0.3102455411382235,14.678428759842934,0.0023245365657231787,831473019.0,831474669.0,1650.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1503.8945968970802,199108.13509140394,210539.6241392994,217693.71716272156,224771.1225490869,232889.5450630797,4143.7781581838335,45.98971009808968,8.536183005858697e-13,7.081206715257074e-14,--,--,--,--,--,E,0,0
42365,--,200.62128006304417,1.014262175023242,1,WhiteDwarf,2QZ J132228.9+010053,547.6151360823613,104.58837939998364,-169.23074764055445,1.8261,0.4311000108718872,2.949382808615939,986220898,2011-04-07T10:14:58,2011.264183758086,2.8401838645576145,1,3.6880658083677225e+18,547.6259352913239,104.5980945918788,-169.25412154037406,1.8260639892229062,0.4311304986476898,4.235524654388428,8.97046962644635,1.9312448908222457,200.62060387124006,1.0146687881487861,547.6259352913239,-169.25412154037406,104.5980945918788,0.6551056184138159,0.43052965446924496,20.5392216897286,0.5484315530932768,3.633591510760608,0.3683241085113367,18.67915974443715,0.10482956258961096,2.807475200141329,0.04329012185721115,18.95921017848491,0.01661384649023745,986220890.0,986222600.0,1710.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1498.0914037655766,2627.379557275581,3131.5852681674173,4205.854463616765,6394.819094653473,10924.821766162962,2312.1888635829687,34.35374408203285,4.763109058980915e-13,1.8030354639548875e-14,--,--,--,--,--,E,0,0
26573,168226573.0,193.89696565459028,27.0608408980142,2,"Galaxy, HighPM*, Star",BD+27  2192,124.95938819883538,0.2555597925545925,-0.2566093982791102,8.0026,0.01640000008046627,10.447401857737153,892801854,2008-04-21T04:30:54,2008.303792722722,1.9705321959212103,2,3.9586549370640486e+18,124.99925516307577,0.25468625270669065,-0.2557283468260465,8.0000476698472,0.01633339375257492,489.7970275878906,48.32222845526448,-43.869710272591995,193.8963604947916,27.060936767732922,124.99925516307577,-0.2557283468260465,0.25468625270669065,9.699951589919491,0.5937393569000876,17.613076082964103,0.06450389557983627,49.55265727757893,2.7820965999882166,15.842332628423758,0.059308093642073345,12.80958682238506,0.1011898917803171,17.311162195867038,0.00854312154260839,892801847.0,892803227.0,1380.0,0.042173895749501436,0.03764540639417578,22.257390699599107,0.6926605157211512,5.400863424116211,0.8824692288991354,16.98884201231574,0.1643171443147331,0.412896504477477,0.017458296246207143,19.780396984461156,0.044963614462631085,892801847.0,892803227.0,1380.0,0.028030763356176935,0.022539254397017518,0.7109753489778714,0.06725827366153514,0.7109753489778714,0.06725827366153514,1251.010223265572,426.78011598025336,490.39763281230466,559.3436281172225,679.2449574448079,886.2250038366157,1280.033673930467,25.56072223292362,2.6368693682967625e-13,2.1728532361233938e-14,1354.6824011626713,105.64606534581851,7.343263070342879,1.4790449148414594e-13,3.2518810423241044e-14,E,0,0
30574,99999930574.0,127.88794,32.46371,1,Star,TYC 2483-189-1,1557.1473061351603,91.94584191898844,-104.25824422621486,0.6422,0.040300000458955765,3.114797431662823,916471575,2009-01-20T02:26:15,2009.0523330794963,3.2225465472855475,2,7.105698734666141e+17,1557.0514774340095,91.93805006242178,-104.24908503865936,0.6422395241857902,0.04030148684978485,15.935876846313477,-5.090374030936157,-5.268731648666778,127.88754269038735,32.46287998704637,1557.0514774340095,-104.24908503865936,91.93805006242178,125.9028025971748,6.955879578788653,14.82991150596662,0.058386356876512835,157.03725105182156,2.4463448410543958,14.589993289242775,0.01678333719941527,152.40313212253633,0.3225686279042364,14.622515268685987,0.0022955848846208937,916471567.0,916473277.0,1710.0,16.463962453800395,2.356992308491637,15.778664082481484,0.1452682095769422,24.048159568927602,0.8996711199006964,15.367295387585406,0.03987735759107025,22.536444708339307,0.11649405761101746,15.437786490171938,0.005597867748887708,916471567.0,916473277.0,1710.0,0.8827111098103378,0.03854326054702348,1.0790292913159034,0.044050073146994946,1.0759376867468442,0.043712536134671444,1464.703228299079,35531.09461705683,36720.30522508531,37425.12529053334,38254.94432571947,39209.4668385764,4785.758096366621,49.42398906422329,9.85866167851524e-13,7.207557640639398e-14,1660.6490409148105,487.20419927072425,15.769500416239111,6.820858789790139e-13,1.964170845872491e-13,E,0,0
28325,140028325.0,320.0468530783282,-0.5635051947490219,0,--,--,--,--,--,--,--,--,903166559,2008-08-19T03:35:59,2008.6315573768911,1.9486892887050198,1,2.686350624577006e+18,314.1564348104008,3.6882782022315723,-3.7769632631146237,3.1831275415495415,0.03781469911336899,84.17699432373047,15.877265484463543,4.459260928916668,320.046410659039,-0.5631932771673346,314.1564348104008,-3.7769632631146237,3.6882782022315723,1.1261608936105985,0.20730156024929672,19.950998894458763,0.1834508740116405,10.365314418920399,0.6306525001235721,17.541043798968456,0.06412736050510404,2.454364815582119,0.041990243200162126,19.105152208730548,0.018418097457807647,903166552.0,903168142.0,1590.0,0.020941866153464234,0.026577814252810222,23.017461551146248,0.8896453289821729,1.8421332287136125,0.2980388717597965,18.156697408742634,0.16281915435939354,0.2563143287674696,0.012749178413774489,20.29806778681503,0.05270478387646449,903166552.0,903168142.0,1590.0,0.0993434064700688,0.12711811123900774,1.4202793660326614,0.5052875953897852,1.247692070571887,0.22193355961087746,1392.0099400836639,228.95881959978556,292.73113530782933,404.18609912400876,643.9447046730822,1114.6519738768864,2190.215477353539,33.43534781085035,4.51184388334829e-13,1.7265616597343586e-14,1576.9157388414662,240.25683532277503,11.073892406436551,3.36359569451885e-13,3.924926564704111e-14,E,0,0
6501,1081706501.0,338.87780361674163,14.481643934973714,1,**,SDSS J223530.61+142855.0,525.0721974271462,66.41971624383427,-88.91441378187494,1.9045,0.2757999897003174,1.418835268408681,774041559,2004-07-16T15:32:39,2004.540020997616,1.4339090724138086,1,2.7328874842874076e+18,525.0672367015173,66.4215435146337,-88.91797289845897,1.904517993318379,0.2758142650127411,6.905074596405029,-4.449991656409621,-2.1265207051077444,338.8775486188178,14.481956491743846,525.0672367015173,-88.91797289845897,66.4215435146337,0.9210970747605408,0.18588708452023117,20.169236492338552,0.19959000798122162,6.316113453248745,0.4860015507437958,18.07887519393716,0.08048511972733863,2.8964693523842433,0.058433836716807776,18.925327656053877,0.021685797922835093,774041548.0,774042508.0,960.0,0.05229986135662564,0.04208713540249889,22.023748656040812,0.6410290754528951,2.2751769139149993,0.27749338100515214,17.927462069220702,0.12494888066958865,0.7808407009940853,0.028818431748543573,19.088593893334046,0.03934944075790625,774041548.0,774042508.0,960.0,0.21727155201118534,0.1779226500733516,3.262560962630903,1.053293057230795,2.878468555215812,0.42533797473378454,848.2817668067215,583.9110303478192,649.0671334170364,734.1489775204706,962.1768593925949,1296.424077599723,1099.3359143314099,23.687958395353334,2.2646319835227044e-13,1.2931120673974994e-14,940.2032662818783,170.6053509598883,9.331656581360193,2.3884749134384363e-13,3.972925151167733e-14,E,0,0
33309,--,320.63620650959524,-6.311423357946636,1,WhiteDwarf,SDSS J212232.58-061839.7,692.952671332548,123.50901569466828,-191.92476810093308,1.4431,0.31299999356269836,2.132211713774632,932651085,2009-07-26T09:44:45,2009.5654961312468,2.0494425028210106,1,6.899065684790537e+18,692.9707627971638,123.52457357776109,-191.95956189117703,1.4430623248281331,0.31302985548973083,4.609982967376709,11.281790670648896,4.509182053848438,320.6358078681013,-6.311014584197269,692.9707627971638,-191.95956189117703,123.52457357776109,1.0286792134586602,0.19748561674570808,20.049300089684916,0.1906722276949644,3.2966962545946945,0.3537004433725212,18.784802663253974,0.11065282054348202,2.2555993067700384,0.03903302015643029,19.19684511889647,0.018627888046911067,932651077.0,932652757.0,1680.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1480.4632823799438,1707.1633368744676,2278.071978180339,3339.3319534346965,5743.238094282757,10036.38160068544,2191.2919980597026,33.44356376558834,4.514061516002987e-13,1.7363902590804162e-14,--,--,--,--,--,E,0,0
32756,1085132756.0,207.74292491549727,26.555268698212565,1,"Cepheid, X",ROTSE1 J135058.20+263320.8,81.15038789885415,0.4192870693751445,-0.4236650466194476,12.3228,0.06400000303983688,1.7755653097008075,929379623,2009-06-18T13:00:23,2009.461758751744,2.5400864123156226,2,1.450659804480564e+18,81.15045200265635,0.4194161692688567,-0.4237968535030916,12.322790265755591,0.06401970982551575,192.4843292236328,-58.1642688414872,-25.6840349545543,207.74214616321032,26.555380930404734,81.15045200265635,-0.4237968535030916,0.4194161692688567,2.1591978912196788,0.2795757889999152,19.244268881512443,0.132197629947143,6.655835442175467,0.4921033904605122,18.021993560031987,0.07744562863869575,3.179256790891766,0.04854984464537194,18.82418598096544,0.016454756100955592,929379611.0,929381081.0,1470.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1348.807333380426,2556.375953300412,3090.0270944597014,4288.204874254332,5839.620958159009,8595.363918793686,1406.577136157283,26.79441011194213,2.897548900484003e-13,1.5435881250730867e-14,--,--,--,--,--,E,0,0
9194,1463009194.0,160.98731491376796,58.12505329768734,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.3815338399012553,789977024,2005-01-17T01:03:44,2005.043956906234,2.970934143095645,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.2721479230097485,0.21690334057366373,19.818655966978923,0.17093009065446552,9.29467046559874,0.5836227313126325,17.65941500787411,0.0661197885745537,6.317228465304246,0.08846985772352112,18.078683540933806,0.015099745107423956,789977017.0,789977917.0,900.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,807.1159428260968,4311.768237415595,4619.960975428745,5098.735808821893,5971.737667409652,7559.454143943592,810.3969515641982,20.338144229359425,1.6694177202222485e-13,1.3836361853966321e-14,--,--,--,--,--,E,0,0
14467,126314467.0,160.98720514596013,58.12513329912735,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,2.029501658662269,821177760,2006-01-13T03:56:00,2006.0333257545344,2.655019958601359,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,1.1984047507224085,0.20985084056544867,19.883491195021822,0.17519490556722062,8.386913561235074,0.5532361527717693,17.770994582414644,0.0693565615695988,5.926501606926062,0.062229098931473215,18.148003983767985,0.011340945477698483,821177752.0,821179432.0,1680.0,0.05066499176790857,0.041282921973561426,22.05823005894273,0.647084758270946,2.8126978949322994,0.30746136214715475,17.697192279620484,0.1126341835012532,1.5803453999198525,0.03098610225244149,18.323119958428045,0.021082202948452533,821177752.0,821179432.0,1680.0,0.2581780671677158,0.21468846279421264,2.7989879004941334,0.39362707519478896,2.6359079926084634,0.34349176347119187,1530.4226391642917,2449.9252272418353,2512.1160804661263,2601.1783693002785,2813.364840540647,3096.493481628569,1371.7966226116657,26.461063082537663,2.825901042580031e-13,1.8293914922759056e-14,1665.7669385801,144.5135772219602,8.588488713022148,2.0231900811074427e-13,5.70490153122832e-14,E,0,0
6617,727106617.0,338.8779751204472,14.481308505063469,1,**,SDSS J223530.61+142855.0,525.0721974271462,66.41971624383427,-88.91441378187494,1.9045,0.2757999897003174,2.7579162262029384,774727625,2004-07-24T14:07:05,2004.5617165678443,2.7661849655183284,1,2.7328874842874076e+18,525.0672367015173,66.4215435146337,-88.91797289845897,1.904517993318379,0.2758142650127411,6.905074596405029,-4.449991656409621,-2.1265207051077444,338.8775486188178,14.481956491743846,525.0672367015173,-88.91797289845897,66.4215435146337,0.9723100431144345,0.19083762426935036,20.110488070854675,0.19457520603968348,6.61708222234042,0.49721885642337565,18.02833367219905,0.07866427388729491,3.832587346197743,0.057631716592598844,18.621269846539853,0.016204990652532558,774727619.0,774728909.0,1290.0,0.09412652661662878,0.056446587964479496,21.385719917527872,0.510088502046468,2.2639837895629915,0.2767979516344547,17.932816717702952,0.12523511717978408,1.1137596240180607,0.02987969247807646,18.703021325479973,0.028744018715951114,774727619.0,774728909.0,1290.0,0.5183685136596218,0.25567373091119727,2.8432832661114413,0.437109895731812,2.3722285011242747,0.3413583599644222,1153.9020646692059,1172.2523102950834,1261.6620665350085,1389.4108718159744,1670.1712923950276,2186.0227999893596,1517.723416225096,27.832918047369006,3.1265102374236974e-13,1.5873516296425722e-14,1277.0081593358143,263.2992070012736,11.592769452273547,3.6861888980178304e-13,5.112472484893149e-14,E,0,0
41414,--,154.58073847757638,8.30264515508273,0,--,--,--,--,--,--,--,--,980595839,2011-02-01T06:43:59,2011.0857001520485,1.4832156759778201,1,3.875673621989527e+18,714.426353595908,271.3310371821679,-1128.5585360277905,1.3997244012160523,0.8571263551712036,1.6330432891845703,3.473625821565871,-7.043524847014322,154.58038970012095,8.302870185053319,714.426353595908,-1128.5585360277905,271.3310371821679,0.9872835507753823,0.19255147452224483,20.093895246867813,0.1934484587520835,3.0370523392803075,0.3387564158637659,18.873869308922842,0.11481389689173582,2.0513995206951456,0.04220247303811565,19.29987437572918,0.022109683753789966,980595826.0,980597146.0,1320.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1151.7930338050774,1242.9649995025416,1611.1180081804982,2362.7876774877436,4057.543557939487,7708.896919238705,1863.7116114964758,30.842656636029147,3.83924591968274e-13,1.546764969656119e-14,--,--,--,--,--,E,0,0
9837,747509837.0,160.98702137732988,58.125143274998976,2,"CataclyV*, Star",V* IY UMa,182.04656751196956,2.2066250927519206,-2.2614480772375884,5.4931,0.0674000009894371,1.771899768444914,793781983,2005-03-02T01:59:43,2005.164611364631,2.3261096736938485,2,8.551675409886153e+17,182.04816200505016,2.208216817139885,-2.263119413159444,5.493051887951823,0.06744802743196487,81.44125366210938,-61.04462126406103,-19.888285159403083,160.98593954008894,58.125445168237235,182.04816200505016,-2.263119413159444,2.208216817139885,0.9370863837288083,0.1849233270412086,20.150550931405096,0.19554247057618213,13.33284127748413,0.6978785560058496,17.267693227432378,0.055393109153868636,8.476058708926054,0.07580258547331328,17.759515109588595,0.009666730301614024,793781976.0,793783596.0,1620.0,0.06645966540337352,0.04722557507042619,21.763604623857322,0.5828648357775457,3.6380660386879358,0.34938476872573326,17.417823554565715,0.09956190024568912,2.371486344097291,0.039535031922753525,17.88244842958622,0.017951081666723212,793781976.0,793783596.0,1620.0,0.48199145436060226,0.35546035064692955,2.9200626832610124,0.4239367919364668,2.363108453209451,0.2663900407147987,1475.115133605708,3394.9880262672214,3493.3900526862294,3598.1318095889837,3788.178684052015,4108.106062632432,1409.5052425401152,26.82228490540128,2.9035807996326375e-13,2.0222393912043428e-14,1606.6477334666145,163.29626615042145,9.12957479007708,2.2861477261059005e-13,6.528499667551903e-14,E,0,0
11993,1946611993.0,261.0012405441826,60.7472084028235,1,WhiteDwarf_Candidate,ZTF J172400.04+604451.8,689.2273761113792,167.27946748704142,-325.0742808796192,1.4509,0.4650000035762787,2.605154321068111,806539651,2005-07-27T18:47:31,2005.56926851836,2.544883303096061,1,1.4389192536789192e+18,689.2136838203716,167.2806341106035,-325.08477877529003,1.4509288243624427,0.46502572298049927,3.1201043128967285,6.361291197140334,0.8495741239337309,261.0002640462601,60.74772996623039,689.2136838203716,-325.08477877529003,167.2806341106035,0.8478243159965315,0.17895970361694613,20.259235329552553,0.20793308179178638,2.8447099318737683,0.3263769560774812,18.94490502739816,0.11792538210385217,1.9564126663103694,0.04491277514907693,19.351348835273363,0.02464312600151075,806539638.0,806540718.0,1080.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,969.8859860233683,1054.0203588817808,1311.5470695222364,1897.49722793304,3181.4016106680974,5709.052671537938,1290.155228985648,25.66158084494064,2.657719771710435e-13,1.3166627044308367e-14,--,--,--,--,--,E,0,0
